run,lumi,evt
318877,41,57997614
318877,47,66177621
318877,78,115042613
318877,120,178626749
317641,306,444526953
317641,363,535495923
318877,159,238470920
318877,163,244149452
318877,212,317758733
318877,259,385370871
318877,261,389240844
317212,73,61719787
317212,76,67592408
317212,81,74447145
317212,93,92456521
317212,137,158700139
317320,1282,1901911224
317320,1228,1824736384
317320,1521,2276915281
317340,90,116956841
317340,95,123690559
317340,104,135534232
317340,136,177026780
317340,141,183318224
317340,141,183621583
317340,153,198725882
317340,153,199237040
317340,158,204899034
317340,170,220435032
317340,161,209799793
317340,173,224224352
317340,195,251484492
317527,508,664876942
317527,555,733233566
317527,437,557818750
317527,477,618800021
317527,465,600840903
317527,491,639241034
317527,561,742031603
317640,514,740058480
317640,717,1051223360
317640,718,1053156581
317640,490,702168485
317640,583,847099491
317641,61,87893630
317641,178,254889047
317641,547,806355466
317641,213,302735307
317641,287,414210919
317641,298,432456486
317641,253,358984617
317340,33,44267604
317340,33,43003168
317392,1831,2656486132
317641,323,472585281
317641,344,506377568
317641,391,578323587
317080,51,32038716
317087,148,163995559
317087,392,483294375
317087,437,536477055
317087,452,555566101
317089,998,1509391489
317182,131,144310799
317182,729,999937784
317182,1417,2026972950
317212,123,137461483
317213,190,240615931
317279,374,563714773
317291,91,92114088
317291,154,194522917
317291,154,195201564
317291,795,1129413946
317292,311,452953798
317292,318,460375685
317297,7,7513323
317297,141,193783856
317297,754,1152839537
317320,25,36247635
317320,316,416629850
317320,1407,2083444596
317338,95,57905682
317392,487,644532892
317392,494,652242751
317087,584,746481817
317087,598,768745573
317087,645,839820406
317087,415,511249588
317087,443,544257116
317087,455,558625152
317087,465,571131390
317087,466,572151345
317182,716,983224839
317182,1058,1497888217
317320,609,865441170
317320,640,912310337
317320,807,1160673095
317320,785,1129782843
317320,819,1178433478
317320,839,1206326581
317320,767,1102998988
317320,770,1106929190
317320,770,1107414657
317320,781,1123191400
317320,904,1311543186
317320,1243,1846000663
317320,976,1431928976
317392,1041,1451384329
317392,466,621482473
317392,475,631515343
317649,484,743260887
317649,487,747354843
317392,423,570850744
317392,430,579606144
317392,435,585564642
317392,507,666962247
317392,509,669466900
317392,530,701215998
317087,774,1035755572
317087,786,1052675254
317182,1188,1677092370
317182,1215,1721277531
317182,1249,1777471786
317182,1325,1899273709
317182,1337,1917894466
317182,1353,1942001287
317319,53,36465489
317319,54,37112478
317319,76,61847537
317319,179,219800201
317340,22,28357026
317340,24,30330194
317435,246,317097787
317435,231,292588039
317435,1200,1731015866
317435,1272,1832091567
317435,924,1328683454
317435,960,1383184332
317435,1004,1450374028
317484,178,229482219
317527,217,258329096
317527,223,266916304
317527,235,283269719
317527,522,685293131
317527,527,693051048
317527,543,716672992
317527,603,802675690
317527,647,873830469
317527,658,892016017
317527,704,966159784
317649,45,51885379
317649,468,718661411
317320,369,491828928
317320,256,343775292
317320,293,388188543
317320,1002,1474894219
317696,362,514636825
318828,99,93042270
318828,115,126868500
318877,472,685483910
318877,525,755996367
318877,526,758286921
318877,551,791718255
317089,50,61448159
317089,58,73969778
317089,254,346981258
317089,268,370485571
317089,295,413326748
317089,328,465953321
317089,283,395227934
317089,290,404917912
317089,319,451802425
317089,365,523831924
317089,467,677662340
317089,429,621103685
317182,352,454357484
317182,66,55218175
317182,111,115463970
317182,648,877606394
317182,662,899920909
317182,423,546777229
317182,461,594219847
317182,462,595016781
317182,563,739927076
317182,617,827589858
317182,601,801645047
317182,619,832132550
317182,690,943612952
317182,918,1290511277
317182,712,977570980
317182,703,964805914
317182,709,973631886
317182,764,1053572225
317182,797,1101884959
317182,755,1040044530
317182,756,1041854566
317182,776,1071334033
317182,1195,1688738221
317213,73,95738112
317213,84,110075604
317213,93,121760102
317213,95,123149829
317213,104,134242372
317213,109,141098212
317213,129,165926335
317213,146,186658438
317320,297,392815533
317320,312,411397793
317320,324,425892842
317641,431,639132961
317641,963,1459612449
317320,1351,1997282607
317320,1488,2221748856
317320,372,495742468
317320,381,511292921
317320,418,570616078
317320,469,651678384
317320,613,871640729
317320,441,605153576
317320,441,605432886
317320,441,606216697
317320,456,630626829
317320,489,683184643
317320,583,826914679
317320,583,826344865
317320,634,901548679
317320,642,914111507
317320,653,932337126
317320,751,1079035499
317320,876,1261002223
317320,723,1038363531
317339,42,66695312
317339,43,68277740
317484,258,356885915
317484,78,94109850
317488,544,788318379
317488,584,843541416
317488,772,1124139089
317626,190,254963706
317626,313,437387262
317626,316,442538595
317626,1225,1853758901
317626,1226,1855661128
317626,259,359090075
317626,262,362946533
