run,lumi,evt
316187,84,115384944
316187,266,357274306
316187,296,394774994
316187,298,397948019
316187,368,486327801
316187,571,747441810
316187,382,503457248
316082,258,328385617
316082,271,346468937
316082,274,350199039
316082,293,374488841
316082,299,381721544
316082,326,416841813
316082,388,492671496
315801,212,211578531
315801,252,247778157
316060,277,254168580
316060,297,280339078
316153,72,103897309
316153,139,199170345
316153,146,207860336
316187,1043,1415682522
316187,1050,1424482533
316187,1060,1436935122
316201,20,25074807
316201,58,72125439
316202,67,90736366
316590,59,65086207
316590,96,126670182
316666,281,380446795
316766,2123,2956311231
316876,158,211474447
316876,158,211517061
316876,200,278191297
315264,40,24534122
315264,72,67259232
315264,111,118386886
315264,160,178433199
315264,160,178287614
315264,181,204791330
315264,256,291323032
315357,90,59503425
315357,125,95088252
315357,157,126320973
315357,219,183508682
315357,61,29959800
315357,69,36756287
315357,91,60136679
315357,199,165466736
315357,84,52968272
315357,191,157520602
315357,191,157602952
315357,193,159796772
315713,35,18862706
315713,41,29005069
315713,41,29181469
315713,83,89037949
315713,101,118078069
315713,116,139573167
315785,19,25588194
315785,53,71392036
315785,133,174194576
315785,137,180105685
315785,150,195324948
316082,185,231153843
316082,178,222720318
316082,193,242683755
316082,221,278978876
315512,376,323856371
315512,388,333132064
315512,903,677563148
315512,950,705128525
315512,951,705758494
315512,1103,790288336
315721,336,446726390
315741,82,87164407
316058,203,242376659
316361,211,106546231
316505,171,190075744
316505,174,193904354
316569,1895,2644193574
316569,1887,2632393377
316667,8,10970102
316667,120,177632290
316667,137,202774808
316722,428,586560902
316723,6,8144037
316758,1180,1699589207
316758,1405,2032400164
316758,1406,2033994789
316766,103,96543803
316766,176,205072493
316766,1113,1537280956
316877,214,322596553
316877,252,382991251
316879,16,15867945
315420,121,88949800
315555,22,19470053
315556,26,30753341
315703,62,69522511
315800,206,246392095
315800,206,247239299
315840,324,402668440
315840,371,461972704
316114,1156,1178829235
316217,249,316001118
316240,1151,1614454146
316241,320,471582468
316271,47,26260918
316666,305,417111953
316720,127,169892411
316758,1592,2290715599
316758,1595,2293245532
316766,839,1136724522
316766,2162,3011396406
316876,556,764518370
315512,201,182452425
315512,259,231808510
315512,268,238730383
315512,298,263086947
315840,411,509493117
315840,579,697096891
315764,163,208719170
315764,82,77254015
315764,127,150764371
315764,128,151723839
315764,162,206473176
315764,170,219327961
315764,212,286147219
315764,212,286996935
315764,241,329745052
315764,202,271195450
315764,208,280836563
315764,227,308499790
315764,280,387867173
316569,567,744957669
316569,321,393281938
316569,489,631536436
316569,516,672142419
316569,435,548252937
316569,581,764643902
316758,194,271554892
316758,258,362892494
316758,279,391749354
316758,360,495333012
316758,360,495650068
316758,429,583641612
316758,493,660765393
316758,505,675745864
316758,535,719812229
315510,32,33480037
315510,67,74933493
315510,78,87910198
315510,73,81371713
315510,74,82675739
315510,74,83035054
315510,97,108897888
315510,100,112316365
315510,103,115703888
315510,114,128133796
315510,121,136250595
315510,127,142527635
315510,155,174831836
315510,184,206774812
315512,569,465689063
315512,569,465528032
315512,569,465710046
315512,582,475129526
315512,588,479020672
315512,596,484173885
315512,696,549938604
315512,685,542392862
315512,760,590158368
315366,746,389333322
315366,746,389201903
315840,510,622521587
315840,523,637339736
315840,525,638770135
315840,526,640206346
315840,540,654895394
315840,552,668490531
315840,570,688005256
316716,45,52342241
316716,83,100124735
316766,227,278307445
316766,275,346927648
316766,231,285060164
316766,282,357125684
316766,291,370057387
316766,319,409000604
316766,319,409510035
316766,380,490284779
316766,380,490170291
316766,387,499744326
316766,393,506652588
316766,460,591958236
316766,418,538746148
316766,438,564950594
316766,462,594022891
316766,427,550755086
315357,104,74011274
315357,178,145691282
315357,101,70309834
315357,159,127925328
315357,322,268119998
315357,345,286568382
315357,353,292236756
315357,354,293262143
315357,465,384482078
315357,471,389496130
315488,113,91493796
315488,144,126679500
315488,197,184281373
315488,199,186293830
315488,207,193978192
315488,227,216090831
315488,256,246578470
315488,273,264188621
316110,63,89199892
316110,65,91642537
316766,221,269717645
316766,229,281360089
316766,258,323680780
316876,89,99822971
316876,178,243689691
316876,102,119788529
316876,133,172202082
316876,144,189873839
316876,160,214630355
316876,160,214603065
316876,167,226414306
315366,561,305529450
315366,650,347920477
315366,699,370628503
315361,92,61151957
315361,97,67152013
315361,125,95204301
315361,125,95747477
315361,134,104569844
315361,146,116781341
315512,214,194162817
315512,215,194704773
315645,577,534795668
315741,48,31233015
315741,48,31337516
315974,10,7617696
315974,24,22206182
315974,57,69295196
316113,45,49565478
316113,18,19075697
316113,49,54356479
316153,54,78870643
316153,67,97357722
316361,87,44876612
316361,99,52332961
316361,204,103035852
316569,1296,1776320051
316569,1343,1841894558
316590,359,497840426
316702,183,255594909
316702,183,254484539
316702,212,293760000
316717,108,129195081
315713,39,25426857
315713,177,230053199
315713,92,102945994
315713,407,532862254
315713,407,533917037
315713,681,854239986
315713,707,882183908
315713,697,872199650
315713,756,933372110
315713,761,938802407
315713,824,1001632200
315713,850,1027348716
315713,914,1089081138
316457,130,173169007
316457,91,122127676
316457,243,299587029
316457,243,299889388
316457,228,284465702
316457,305,361286593
316457,327,382156144
315764,219,296736931
315764,220,298967655
315764,222,301839983
315784,29,15387036
315784,52,42479899
315361,117,86979161
315543,87,53823235
315543,92,60550858
315543,106,78255702
315543,112,85728274
315543,131,108925415
315721,392,513078940
315721,446,573703027
315721,517,652728827
315721,532,668624629
316199,46,35777326
316199,168,228017410
316199,172,233766647
316199,175,238190374
316199,178,242803764
316199,88,98273429
316199,387,548466146
316219,52,81309340
316219,104,161705935
316718,240,357804768
316758,1262,1824173533
316766,1690,2354094624
316985,87,105936164
316985,235,322907087
316995,454,687285594
316995,466,705785388
315339,186,121422904
315339,243,162820254
315339,542,357901787
315361,44,17379849
315361,252,215866788
315361,263,225533926
315361,279,239349177
315361,283,243116037
315361,558,463062656
315361,571,472123100
315361,380,326093984
315361,383,328328091
315361,598,490864677
315488,657,609310031
315488,660,611830330
315506,16,19599875
315506,96,116320506
315506,97,117558650
