run,lumi,evt
316199,144,189373652
316199,183,251745830
316199,205,285369210
316199,249,352015819
316505,251,295108964
316505,284,338420618
316505,301,358350253
316505,318,379846959
316505,313,373524907
315645,290,292571392
315645,318,317727817
316505,454,540744392
315322,577,399408935
315322,1298,763406907
315690,18,12369963
315690,30,19998206
315690,30,20126814
315690,89,59879153
315690,162,106801247
315690,164,107932191
315690,285,181725839
315690,376,234333491
315690,404,250188484
316666,616,876221579
316666,636,906212389
316666,636,906543761
316666,648,924561281
316666,678,968110900
316666,681,973321311
316666,893,1264142828
316758,26,35944445
316758,26,35986149
316758,257,362080133
316758,483,648607105
316758,398,544654303
316995,74,89904003
316995,250,375696564
316995,41,50216649
316995,98,124974714
316995,430,650120384
316995,560,845269239
316995,324,489513039
316995,409,616506509
316995,443,668990130
315357,643,518742969
315645,169,177190794
315645,213,220032144
315645,222,229404415
315645,252,256523520
316569,560,734872020
315645,294,296382621
315646,447,305103940
315646,627,409278476
315689,210,240848924
315689,224,258612871
315689,254,295273085
315764,285,395725247
315974,6,4697765
316061,3,2713262
316199,1043,1449646448
316201,451,632337299
316590,490,663114918
316720,180,250798419
316722,446,616648490
316876,597,813115757
315543,146,126972690
315713,812,990792650
315713,910,1085978056
315713,936,1109220916
315713,1074,1233138418
315973,159,182045458
315973,160,184435245
315973,181,213691845
315973,237,288438950
316082,78,79527866
316082,84,88536696
316082,110,126512168
316082,113,130675905
316082,115,133686273
316082,124,146707139
316082,130,155795687
316082,138,166574605
316082,230,290930096
316082,234,296364415
316082,184,230719781
316469,196,248579320
316469,196,248925213
316469,202,255982770
316469,282,358263336
316569,659,878077378
316569,687,922492319
316569,797,1079892198
316569,1120,1521733025
316569,1197,1629210578
316876,46,40897466
316876,149,198288039
316876,441,615020520
316876,99,115136114
316876,120,149631571
316876,285,404537248
316876,286,405160320
316985,106,135096689
316985,225,309160525
316985,226,310672365
316985,348,475462554
316985,133,176749516
315512,830,633863389
315640,58,28561432
315721,561,699790866
316114,389,403267245
316216,275,360696109
316216,277,362612928
316218,884,1226868723
316218,925,1281025588
316218,949,1315474357
316218,950,1315777191
316240,1212,1713372721
316240,1205,1702404149
316241,269,403186678
316241,272,408126412
316241,114,179364816
316241,115,182110306
316241,126,199022725
316271,39,19496367
316613,122,61806561
316613,188,106276458
316667,169,248887512
316667,183,270129651
316702,316,461165490
316717,33,39706068
316758,145,200460630
316758,1579,2277302281
316758,1580,2278722885
316995,302,455759204
315510,71,79616458
315510,94,105663424
315510,165,185847906
315510,172,193548259
315510,204,227086972
315510,240,265442872
315510,241,266243539
315512,241,216903560
315512,241,216782826
316472,156,198722690
315512,558,458348143
315512,622,501508668
315512,672,533977167
315764,118,135619986
315764,147,181959505
315764,204,273979612
315764,237,324837169
315770,65,52044233
315770,72,63269472
315770,89,91983189
315770,93,97821345
315770,93,98845262
315770,109,124591089
315770,149,185912068
315770,163,207847126
315770,163,208295068
315770,201,268071665
315770,279,387906424
316569,544,713098327
316569,588,774564094
316569,402,495627045
316569,555,728559391
316569,601,793125409
316569,613,810707962
316569,698,940278983
316569,756,1022511649
316569,787,1064362705
316569,919,1255659207
316569,919,1255816572
316569,804,1090645556
315265,28,29298312
315361,116,85707321
315366,45,28098559
315366,352,201955153
315366,570,309904188
315420,34,18882512
315512,872,658629717
315713,248,326871660
315713,324,428870791
315713,858,1035593992
315713,866,1043611894
315721,378,497581036
315770,307,429014158
315770,312,434932020
315790,75,54713246
316058,94,86418543
316060,146,123125348
316060,151,127444543
316060,265,238778089
316114,1551,1537929673
316216,456,604890328
315689,736,793736648
315689,905,936307744
315713,171,221966189
316700,214,265377846
316722,607,869471777
316722,609,872427380
316722,610,875171171
316758,1000,1428054377
316766,1624,2262140312
316766,1632,2273138326
316766,1661,2314976457
315366,193,115602520
315366,466,259502049
315555,91,97271307
315689,1041,1039170370
315800,72,58251239
315800,81,71644368
315840,701,823540675
315840,721,842437883
315840,732,853852374
316153,98,142230657
316153,126,180950594
316187,1286,1756206644
316187,1311,1792852122
316187,1315,1798413525
316199,324,461647499
316199,78,81574788
316217,57,67083382
316217,63,75218951
316217,165,192823749
316218,147,218152196
316218,846,1176402292
316241,72,112918807
315644,74,92185009
315644,123,151639577
315644,168,202767352
315689,137,150968340
315689,29,13411497
315689,57,44315731
315689,93,93136321
315689,101,104971708
315689,105,110048827
316153,58,84975271
316153,75,109254613
316153,109,156804727
315713,182,237910131
315713,199,260939930
315713,239,315014809
315801,199,199827444
315801,225,224237806
315801,248,244044738
316216,103,122803058
316216,256,339246219
316216,196,259035404
316216,196,259338013
316216,187,247261526
316218,324,459069065
316218,392,545707530
316218,414,572005023
316218,421,581265270
316218,463,633228463
316218,466,636946742
316218,471,642271656
316218,492,668075834
316766,526,673208564
316766,527,673660049
316766,565,719634211
316766,572,727776814
316766,673,885989204
315713,288,379570800
315713,294,387882707
315713,411,537087543
315713,291,383734529
315713,583,743104428
315713,900,1076305245
315713,918,1093412340
315713,918,1093136520
315713,1009,1175803207
316153,2,981528
315800,135,150438119
315800,142,160164369
315800,143,161044974
315800,182,215519462
316153,161,228445408
316153,157,223893685
316153,159,225701708
316199,452,633589717
316199,481,670618072
316199,692,926095638
316216,229,304157684
316216,242,320637364
316216,415,552010224
316216,450,597178887
315357,765,603700847
315357,765,603531218
315357,766,604218331
315357,792,621488267
315366,136,82709585
315420,116,85413451
315420,193,149496080
315420,200,155435200
315420,1645,946649052
315420,1664,954577394
315689,26,9354693
315790,310,219721986
315790,463,314198098
315790,504,338584698
315790,792,499053048
315790,771,487069080
315790,802,504160918
316082,288,367722620
316082,294,376121871
316082,294,375984418
316082,344,438756914
316187,1261,1717949097
316187,1398,1915273300
316187,2002,2822913657
316217,19,21573638
316217,150,175789050
316457,525,606901700
316505,1106,1453809066
316879,149,195143597
316993,78,60915441
316994,11,12760929
315713,70,67175465
315713,174,226545015
315800,133,147235129
315640,46,17619765
315640,80,51362656
315646,553,367658179
315689,356,413967111
315713,647,816640112
315721,42,28911039
315721,328,437668214
315770,41,20909053
315840,1142,1203601212
316059,542,551010062
316059,544,552851120
316082,215,272725127
316199,236,331998982
316240,77,110051106
315512,136,125794551
315646,321,226147379
315690,599,353587524
315702,47,20072247
315702,109,91026336
315721,498,632226924
315790,692,442813831
316199,1057,1468756938
316201,235,317314175
316201,340,473754542
316217,259,331691228
316219,124,185065773
316239,80,87291327
316361,101,53803546
316505,201,229782224
316505,1122,1475251490
316758,695,973928820
316758,737,1036690167
316766,1764,2446647725
316766,2085,2900646020
316060,867,897018801
316060,898,926922646
316114,553,549391045
316114,574,566444716
316114,593,582224802
316114,594,583235130
316114,641,622276311
316114,698,667781531
316114,705,673319261
316114,727,691016106
316114,729,693735680
316187,83,114232050
316187,349,462053111
316187,388,510658612
316187,389,512024913
316187,389,512074609
316187,448,582116170
316187,450,584940299
316217,7,6241679
316217,12,11853025
316217,34,39613000
316217,35,40666574
316217,136,160303776
316590,218,309257561
316590,221,312892841
316590,176,249274273
316590,191,270872072
316590,243,343344678
316590,251,354731067
316590,254,358986065
316590,260,366867749
316590,277,390575384
316758,449,607359731
316758,538,723515918
316758,640,889156599
316758,642,892236079
316758,686,960770217
316758,705,988250335
316758,744,1045996178
316758,746,1049036397
316758,792,1118019057
315420,248,191913963
315642,32,38658147
315642,36,42903623
315642,51,61648528
315645,18,19821380
315646,833,518172502
315646,886,547315337
316060,11,9066041
315690,339,213226274
315690,606,357428093
315790,726,462275178
316216,451,597773847
316216,454,601893718
316219,277,429572196
316219,60,94186048
316758,173,242242574
316877,54,85836855
316877,313,474363318
316993,129,132758724
315264,93,94316967
315264,114,121436802
315489,396,225583032
315489,403,229065510
315489,428,242020733
315489,482,269777410
315489,497,276901735
315721,50,39720320
316058,307,381926864
316058,378,471138890
316060,392,395899583
316060,605,634217203
316060,806,838559171
316060,872,902200808
316082,354,450296263
316187,1249,1700783519
316199,942,1308066935
316218,59,88637298
316241,190,294887764
